n_estimators,max_depth,learning_rate,subsample,colsample_bytree,reg_alpha,reg_lambda,avg_logloss,avg_accuracy,prediction,up_prob,down_prob
300,7,0.01,0.6,1.0,0.0,1.0,0.6693590134382248,0.5956075575730713,DOWN,0.4459342360496521,0.5540657639503479
200,7,0.05,0.6,0.7,0.5,1.0,0.6694306135177612,0.5864221634827186,DOWN,0.3247910737991333,0.6752089262008667
100,7,0.05,0.6,0.7,0.5,1.0,0.6694306135177612,0.5864221634827186,DOWN,0.3247910737991333,0.6752089262008667
300,7,0.05,0.6,0.7,0.5,1.0,0.6694306135177612,0.5864221634827186,DOWN,0.3247910737991333,0.6752089262008667
200,7,0.03,0.6,0.7,0.0,1.0,0.6696403324604034,0.5754989001487896,DOWN,0.40172967314720154,0.5982702970504761
100,7,0.03,0.6,0.7,0.0,1.0,0.6696403324604034,0.5754989001487896,DOWN,0.40172967314720154,0.5982702970504761
300,7,0.03,0.6,0.7,0.0,1.0,0.6696403324604034,0.5754989001487896,DOWN,0.40172967314720154,0.5982702970504761
100,5,0.03,0.8,0.7,0.5,3.0,0.6699527949094772,0.5853368092400963,DOWN,0.42890411615371704,0.571095883846283
300,5,0.03,0.8,0.7,0.5,3.0,0.6699527949094772,0.5853368092400963,DOWN,0.42890411615371704,0.571095883846283
200,5,0.03,0.8,0.7,0.5,3.0,0.6699527949094772,0.5853368092400963,DOWN,0.42890411615371704,0.571095883846283
200,5,0.03,0.8,0.7,0.0,1.0,0.6700499504804611,0.5763830553247371,DOWN,0.49480587244033813,0.5051941275596619
100,5,0.03,0.8,0.7,0.0,1.0,0.6700499504804611,0.5763830553247371,DOWN,0.49480587244033813,0.5051941275596619
300,5,0.03,0.8,0.7,0.0,1.0,0.6700499504804611,0.5763830553247371,DOWN,0.49480587244033813,0.5051941275596619
200,7,0.01,0.6,1.0,0.5,1.0,0.6700583398342133,0.5920929179072807,DOWN,0.43755269050598145,0.5624473094940186
300,7,0.01,0.6,1.0,0.5,1.0,0.6700583398342133,0.5920929179072807,DOWN,0.43755269050598145,0.5624473094940186
300,5,0.03,0.8,0.7,0.0,3.0,0.6701327562332153,0.5818025359849575,DOWN,0.423909455537796,0.5760905742645264
200,5,0.03,0.8,0.7,0.0,3.0,0.6701327562332153,0.5818025359849575,DOWN,0.423909455537796,0.5760905742645264
100,5,0.03,0.8,0.7,0.0,3.0,0.6701327562332153,0.5818025359849575,DOWN,0.423909455537796,0.5760905742645264
100,5,0.05,0.8,0.7,0.0,1.0,0.6701398491859436,0.5838268234122918,UP,0.5366590023040771,0.46334099769592285
300,5,0.05,0.8,0.7,0.0,1.0,0.6701398491859436,0.5838268234122918,UP,0.5366590023040771,0.46334099769592285
200,5,0.05,0.8,0.7,0.0,1.0,0.6701398491859436,0.5838268234122918,UP,0.5366590023040771,0.46334099769592285
200,7,0.03,0.8,0.7,0.0,1.0,0.6701530814170837,0.590221084228477,DOWN,0.4957279860973358,0.5042719841003418
300,7,0.03,0.8,0.7,0.0,1.0,0.6701530814170837,0.590221084228477,DOWN,0.4957279860973358,0.5042719841003418
100,7,0.03,0.8,0.7,0.0,1.0,0.6701530814170837,0.590221084228477,DOWN,0.4957279860973358,0.5042719841003418
300,7,0.03,0.8,1.0,0.0,3.0,0.6701956987380981,0.5786763527951131,DOWN,0.4232765734195709,0.5767234563827515
100,7,0.03,0.8,1.0,0.0,3.0,0.6701956987380981,0.5786763527951131,DOWN,0.4232765734195709,0.5767234563827515
200,7,0.03,0.8,1.0,0.0,3.0,0.6701956987380981,0.5786763527951131,DOWN,0.4232765734195709,0.5767234563827515
100,7,0.01,0.6,0.7,0.0,1.0,0.6702670156955719,0.5659000227509002,DOWN,0.45342886447906494,0.5465711355209351
100,7,0.01,0.6,1.0,0.0,1.0,0.670348733663559,0.5920156035500828,DOWN,0.44801875948905945,0.5519812107086182
200,7,0.05,0.6,0.7,0.0,1.0,0.670400932431221,0.5891751107507763,DOWN,0.4988698363304138,0.5011301636695862
100,7,0.05,0.6,0.7,0.0,1.0,0.670400932431221,0.5891751107507763,DOWN,0.4988698363304138,0.5011301636695862
300,7,0.05,0.6,0.7,0.0,1.0,0.670400932431221,0.5891751107507763,DOWN,0.4988698363304138,0.5011301636695862
300,7,0.01,0.6,0.7,0.5,3.0,0.6704077869653702,0.5670864350786573,DOWN,0.4420333206653595,0.5579667091369629
200,7,0.01,0.6,0.7,0.5,3.0,0.6704077869653702,0.5670864350786573,DOWN,0.4420333206653595,0.5579667091369629
300,7,0.05,0.6,0.7,0.5,3.0,0.6704330593347549,0.5793815465631165,DOWN,0.4218602180480957,0.5781397819519043
100,7,0.05,0.6,0.7,0.5,3.0,0.6704330593347549,0.5793815465631165,DOWN,0.4218602180480957,0.5781397819519043
200,7,0.05,0.6,0.7,0.5,3.0,0.6704330593347549,0.5793815465631165,DOWN,0.4218602180480957,0.5781397819519043
100,3,0.05,0.8,0.7,0.0,1.0,0.6704564839601517,0.5732630815151964,DOWN,0.49442434310913086,0.5055756568908691
300,3,0.05,0.8,0.7,0.0,1.0,0.6704564839601517,0.5732630815151964,DOWN,0.49442434310913086,0.5055756568908691
200,3,0.05,0.8,0.7,0.0,1.0,0.6704564839601517,0.5732630815151964,DOWN,0.49442434310913086,0.5055756568908691
300,7,0.05,0.6,1.0,0.5,3.0,0.6705519258975983,0.5836670033867206,UP,0.5006361603736877,0.49936383962631226
200,7,0.05,0.6,1.0,0.5,3.0,0.6705519258975983,0.5836670033867206,UP,0.5006361603736877,0.49936383962631226
100,7,0.05,0.6,1.0,0.5,3.0,0.6705519258975983,0.5836670033867206,UP,0.5006361603736877,0.49936383962631226
200,5,0.05,0.6,0.7,0.5,1.0,0.6706250011920929,0.5818706119958496,DOWN,0.49789920449256897,0.5021008253097534
300,5,0.05,0.6,0.7,0.5,1.0,0.6706250011920929,0.5818706119958496,DOWN,0.49789920449256897,0.5021008253097534
100,5,0.05,0.6,0.7,0.5,1.0,0.6706250011920929,0.5818706119958496,DOWN,0.49789920449256897,0.5021008253097534
200,7,0.03,0.6,0.7,0.0,3.0,0.6706386208534241,0.5748423254920134,DOWN,0.42797255516052246,0.5720274448394775
300,7,0.03,0.6,0.7,0.0,3.0,0.6706386208534241,0.5748423254920134,DOWN,0.42797255516052246,0.5720274448394775
100,7,0.03,0.6,0.7,0.0,3.0,0.6706386208534241,0.5748423254920134,DOWN,0.42797255516052246,0.5720274448394775
100,7,0.01,0.6,1.0,0.5,1.0,0.6706598252058029,0.5899377454934875,DOWN,0.4564804136753082,0.5435196161270142
300,7,0.01,0.6,1.0,0.0,3.0,0.6707071959972382,0.57457116572449,DOWN,0.4808447062969208,0.5191552639007568
200,7,0.01,0.6,1.0,0.0,3.0,0.6707071959972382,0.57457116572449,DOWN,0.4808447062969208,0.5191552639007568
300,7,0.03,0.6,0.7,0.5,1.0,0.6707154363393784,0.5797875121453122,DOWN,0.3884178102016449,0.6115821599960327
200,7,0.03,0.6,0.7,0.5,1.0,0.6707154363393784,0.5797875121453122,DOWN,0.3884178102016449,0.6115821599960327
100,7,0.03,0.6,0.7,0.5,1.0,0.6707154363393784,0.5797875121453122,DOWN,0.3884178102016449,0.6115821599960327
200,7,0.03,0.6,1.0,0.5,3.0,0.6708755046129227,0.5687415841021017,UP,0.5130314230918884,0.4869685769081116
100,7,0.03,0.6,1.0,0.5,3.0,0.6708755046129227,0.5687415841021017,UP,0.5130314230918884,0.4869685769081116
300,7,0.03,0.6,1.0,0.5,3.0,0.6708755046129227,0.5687415841021017,UP,0.5130314230918884,0.4869685769081116
200,7,0.03,0.8,1.0,0.5,3.0,0.6709480434656143,0.5750534275947553,DOWN,0.4141404330730438,0.5858595371246338
300,7,0.03,0.8,1.0,0.5,3.0,0.6709480434656143,0.5750534275947553,DOWN,0.4141404330730438,0.5858595371246338
100,7,0.03,0.8,1.0,0.5,3.0,0.6709480434656143,0.5750534275947553,DOWN,0.4141404330730438,0.5858595371246338
200,5,0.05,0.8,0.7,0.5,3.0,0.6710012406110764,0.5833743505812754,DOWN,0.46832671761512756,0.5316733121871948
300,5,0.05,0.8,0.7,0.5,3.0,0.6710012406110764,0.5833743505812754,DOWN,0.46832671761512756,0.5316733121871948
100,5,0.05,0.8,0.7,0.5,3.0,0.6710012406110764,0.5833743505812754,DOWN,0.46832671761512756,0.5316733121871948
100,5,0.03,0.6,0.7,0.0,1.0,0.6711526960134506,0.5728943469734404,DOWN,0.3953947424888611,0.6046052575111389
300,5,0.03,0.6,0.7,0.0,1.0,0.6711526960134506,0.5728943469734404,DOWN,0.3953947424888611,0.6046052575111389
200,5,0.03,0.6,0.7,0.0,1.0,0.6711526960134506,0.5728943469734404,DOWN,0.3953947424888611,0.6046052575111389
100,3,0.05,0.6,1.0,0.0,3.0,0.671204149723053,0.577887862462058,DOWN,0.46336787939071655,0.5366321206092834
300,3,0.05,0.6,1.0,0.0,3.0,0.671204149723053,0.577887862462058,DOWN,0.46336787939071655,0.5366321206092834
200,3,0.05,0.6,1.0,0.0,3.0,0.671204149723053,0.577887862462058,DOWN,0.46336787939071655,0.5366321206092834
300,7,0.01,0.6,1.0,0.5,3.0,0.671204999089241,0.563541753959784,DOWN,0.47683703899383545,0.5231629610061646
200,7,0.01,0.6,1.0,0.5,3.0,0.671204999089241,0.563541753959784,DOWN,0.47683703899383545,0.5231629610061646
100,7,0.05,0.8,1.0,0.5,1.0,0.6713045984506607,0.5743174267183744,DOWN,0.3782503306865692,0.6217496395111084
200,7,0.05,0.8,1.0,0.5,1.0,0.6713045984506607,0.5743174267183744,DOWN,0.3782503306865692,0.6217496395111084
300,7,0.05,0.8,1.0,0.5,1.0,0.6713045984506607,0.5743174267183744,DOWN,0.3782503306865692,0.6217496395111084
300,5,0.03,0.6,1.0,0.0,3.0,0.6713712811470032,0.5669048569806391,DOWN,0.4610271155834198,0.5389728546142578
100,5,0.03,0.6,1.0,0.0,3.0,0.6713712811470032,0.5669048569806391,DOWN,0.4610271155834198,0.5389728546142578
200,5,0.03,0.6,1.0,0.0,3.0,0.6713712811470032,0.5669048569806391,DOWN,0.4610271155834198,0.5389728546142578
200,5,0.03,0.6,1.0,0.5,3.0,0.6714873164892197,0.5571483597644273,DOWN,0.4760321378707886,0.5239678621292114
100,5,0.03,0.6,1.0,0.5,3.0,0.6714873164892197,0.5571483597644273,DOWN,0.4760321378707886,0.5239678621292114
300,5,0.03,0.6,1.0,0.5,3.0,0.6714873164892197,0.5571483597644273,DOWN,0.4760321378707886,0.5239678621292114
300,7,0.05,0.8,0.7,0.5,3.0,0.6715229153633118,0.5749216507460849,UP,0.5013366341590881,0.49866336584091187
100,7,0.05,0.8,0.7,0.5,3.0,0.6715229153633118,0.5749216507460849,UP,0.5013366341590881,0.49866336584091187
200,7,0.05,0.8,0.7,0.5,3.0,0.6715229153633118,0.5749216507460849,UP,0.5013366341590881,0.49866336584091187
100,7,0.03,0.6,1.0,0.5,1.0,0.6716683804988861,0.5733642784279397,DOWN,0.37710821628570557,0.6228917837142944
200,7,0.03,0.6,1.0,0.5,1.0,0.6716683804988861,0.5733642784279397,DOWN,0.37710821628570557,0.6228917837142944
300,7,0.03,0.6,1.0,0.5,1.0,0.6716683804988861,0.5733642784279397,DOWN,0.37710821628570557,0.6228917837142944
100,5,0.05,0.6,0.7,0.0,3.0,0.6717927753925323,0.5684561587460888,DOWN,0.4881722331047058,0.5118277668952942
300,5,0.05,0.6,0.7,0.0,3.0,0.6717927753925323,0.5684561587460888,DOWN,0.4881722331047058,0.5118277668952942
200,5,0.05,0.6,0.7,0.0,3.0,0.6717927753925323,0.5684561587460888,DOWN,0.4881722331047058,0.5118277668952942
200,7,0.05,0.8,1.0,0.5,3.0,0.6717961430549622,0.5808417437622653,DOWN,0.44226372241973877,0.5577362775802612
100,7,0.05,0.8,1.0,0.5,3.0,0.6717961430549622,0.5808417437622653,DOWN,0.44226372241973877,0.5577362775802612
300,7,0.05,0.8,1.0,0.5,3.0,0.6717961430549622,0.5808417437622653,DOWN,0.44226372241973877,0.5577362775802612
100,7,0.01,0.6,0.7,0.0,3.0,0.6719403266906738,0.5630151345651802,DOWN,0.4736158549785614,0.5263841152191162
100,3,0.05,0.6,1.0,0.5,3.0,0.6719715148210526,0.5659257395136357,DOWN,0.46318814158439636,0.5368118286132812
200,3,0.05,0.6,1.0,0.5,3.0,0.6719715148210526,0.5659257395136357,DOWN,0.46318814158439636,0.5368118286132812
300,3,0.05,0.6,1.0,0.5,3.0,0.6719715148210526,0.5659257395136357,DOWN,0.46318814158439636,0.5368118286132812
100,5,0.05,0.8,1.0,0.0,1.0,0.6719736754894257,0.5727951609575705,DOWN,0.41943615674972534,0.5805638432502747
200,5,0.05,0.8,1.0,0.0,1.0,0.6719736754894257,0.5727951609575705,DOWN,0.41943615674972534,0.5805638432502747
300,5,0.05,0.8,1.0,0.0,1.0,0.6719736754894257,0.5727951609575705,DOWN,0.41943615674972534,0.5805638432502747
300,7,0.01,0.8,0.7,0.5,1.0,0.6719927340745926,0.5761253323869497,DOWN,0.46481478214263916,0.5351852178573608
100,7,0.01,0.8,0.7,0.5,1.0,0.6719927340745926,0.5761253323869497,DOWN,0.46481478214263916,0.5351852178573608
200,7,0.01,0.8,0.7,0.5,1.0,0.6719927340745926,0.5761253323869497,DOWN,0.46481478214263916,0.5351852178573608
300,3,0.05,0.8,0.7,0.0,3.0,0.6720868647098541,0.5632169857009246,DOWN,0.45467355847358704,0.5453264713287354
200,3,0.05,0.8,0.7,0.0,3.0,0.6720868647098541,0.5632169857009246,DOWN,0.45467355847358704,0.5453264713287354
100,3,0.05,0.8,0.7,0.0,3.0,0.6720868647098541,0.5632169857009246,DOWN,0.45467355847358704,0.5453264713287354
100,5,0.05,0.6,1.0,0.0,3.0,0.6720902174711227,0.5771623830356364,DOWN,0.3930695056915283,0.6069304943084717
200,5,0.05,0.6,1.0,0.0,3.0,0.6720902174711227,0.5771623830356364,DOWN,0.3930695056915283,0.6069304943084717
300,5,0.05,0.6,1.0,0.0,3.0,0.6720902174711227,0.5771623830356364,DOWN,0.3930695056915283,0.6069304943084717
100,7,0.01,0.6,1.0,0.0,3.0,0.6721317768096924,0.57457116572449,DOWN,0.4808447062969208,0.5191552639007568
300,7,0.01,0.8,0.7,0.0,3.0,0.6721631288528442,0.5792607413024082,DOWN,0.4657963216304779,0.5342036485671997
200,7,0.01,0.8,0.7,0.0,3.0,0.6721631288528442,0.5792607413024082,DOWN,0.4657963216304779,0.5342036485671997
200,7,0.05,1.0,0.7,0.0,3.0,0.6721824705600739,0.5913570810998916,UP,0.5208933353424072,0.4791066646575928
100,7,0.05,1.0,0.7,0.0,3.0,0.6721824705600739,0.5913570810998916,UP,0.5208933353424072,0.4791066646575928
300,7,0.05,1.0,0.7,0.0,3.0,0.6721824705600739,0.5913570810998916,UP,0.5208933353424072,0.4791066646575928
300,7,0.05,0.8,0.7,0.5,1.0,0.6721933633089066,0.5891988797200967,UP,0.532167375087738,0.46783262491226196
200,7,0.05,0.8,0.7,0.5,1.0,0.6721933633089066,0.5891988797200967,UP,0.532167375087738,0.46783262491226196
100,7,0.05,0.8,0.7,0.5,1.0,0.6721933633089066,0.5891988797200967,UP,0.532167375087738,0.46783262491226196
100,7,0.01,0.8,0.7,0.0,1.0,0.6722656935453415,0.5784134637875336,DOWN,0.45676735043525696,0.5432326793670654
300,7,0.01,0.8,0.7,0.0,1.0,0.6722656935453415,0.5784134637875336,DOWN,0.45676735043525696,0.5432326793670654
200,7,0.01,0.8,0.7,0.0,1.0,0.6722656935453415,0.5784134637875336,DOWN,0.45676735043525696,0.5432326793670654
100,7,0.01,0.6,1.0,0.5,3.0,0.6722753196954727,0.5650723662046822,DOWN,0.47683703899383545,0.5231629610061646
100,7,0.03,0.6,1.0,0.0,1.0,0.6722781658172607,0.5781941414076144,DOWN,0.4279744029045105,0.5720255970954895
300,7,0.03,0.6,1.0,0.0,1.0,0.6722781658172607,0.5781941414076144,DOWN,0.4279744029045105,0.5720255970954895
200,7,0.03,0.6,1.0,0.0,1.0,0.6722781658172607,0.5781941414076144,DOWN,0.4279744029045105,0.5720255970954895
100,7,0.03,0.6,1.0,0.0,3.0,0.6722889244556427,0.571359536245112,UP,0.5198816061019897,0.48011839389801025
200,7,0.03,0.6,1.0,0.0,3.0,0.6722889244556427,0.571359536245112,UP,0.5198816061019897,0.48011839389801025
300,7,0.03,0.6,1.0,0.0,3.0,0.6722889244556427,0.571359536245112,UP,0.5198816061019897,0.48011839389801025
300,7,0.03,0.8,0.7,0.5,3.0,0.6723783165216446,0.575701895560579,DOWN,0.4144916534423828,0.5855083465576172
100,7,0.03,0.8,0.7,0.5,3.0,0.6723783165216446,0.575701895560579,DOWN,0.4144916534423828,0.5855083465576172
200,7,0.03,0.8,0.7,0.5,3.0,0.6723783165216446,0.575701895560579,DOWN,0.4144916534423828,0.5855083465576172
300,7,0.05,0.8,0.7,0.0,1.0,0.6723983883857727,0.5734136758151536,UP,0.5386682748794556,0.46133172512054443
100,7,0.05,0.8,0.7,0.0,1.0,0.6723983883857727,0.5734136758151536,UP,0.5386682748794556,0.46133172512054443
200,7,0.05,0.8,0.7,0.0,1.0,0.6723983883857727,0.5734136758151536,UP,0.5386682748794556,0.46133172512054443
200,7,0.05,0.6,1.0,0.0,3.0,0.6724133342504501,0.5740970105451768,UP,0.5533351302146912,0.44666486978530884
300,7,0.05,0.6,1.0,0.0,3.0,0.6724133342504501,0.5740970105451768,UP,0.5533351302146912,0.44666486978530884
100,7,0.05,0.6,1.0,0.0,3.0,0.6724133342504501,0.5740970105451768,UP,0.5533351302146912,0.44666486978530884
100,7,0.05,0.6,1.0,0.0,1.0,0.672451987862587,0.5782177967907095,UP,0.5139098763465881,0.48609012365341187
300,7,0.05,0.6,1.0,0.0,1.0,0.672451987862587,0.5782177967907095,UP,0.5139098763465881,0.48609012365341187
200,7,0.05,0.6,1.0,0.0,1.0,0.672451987862587,0.5782177967907095,UP,0.5139098763465881,0.48609012365341187
300,5,0.01,0.6,0.7,0.0,3.0,0.6724890321493149,0.5652806791345639,DOWN,0.49204036593437195,0.5079596042633057
200,5,0.01,0.6,0.7,0.0,3.0,0.6724890321493149,0.5652806791345639,DOWN,0.49204036593437195,0.5079596042633057
100,7,0.01,0.8,0.7,0.0,3.0,0.6725752204656601,0.5777301290575103,DOWN,0.4657963216304779,0.5342036485671997
200,5,0.03,0.8,1.0,0.0,1.0,0.6725914478302002,0.566366761170406,DOWN,0.4725573658943176,0.5274426341056824
300,5,0.03,0.8,1.0,0.0,1.0,0.6725914478302002,0.566366761170406,DOWN,0.4725573658943176,0.5274426341056824
100,5,0.03,0.8,1.0,0.0,1.0,0.6725914478302002,0.566366761170406,DOWN,0.4725573658943176,0.5274426341056824
300,7,0.01,0.8,0.7,0.5,3.0,0.6725981533527374,0.5745351168221704,DOWN,0.46973180770874023,0.5302681922912598
200,7,0.01,0.8,0.7,0.5,3.0,0.6725981533527374,0.5745351168221704,DOWN,0.46973180770874023,0.5302681922912598
100,5,0.05,0.8,0.7,0.5,1.0,0.6726414710283279,0.5695177818814657,UP,0.5134981274604797,0.48650187253952026
200,5,0.05,0.8,0.7,0.5,1.0,0.6726414710283279,0.5695177818814657,UP,0.5134981274604797,0.48650187253952026
300,5,0.05,0.8,0.7,0.5,1.0,0.6726414710283279,0.5695177818814657,UP,0.5134981274604797,0.48650187253952026
100,5,0.05,0.8,0.7,0.0,3.0,0.6726760417222977,0.5703194818718067,UP,0.5109434723854065,0.4890565276145935
200,5,0.05,0.8,0.7,0.0,3.0,0.6726760417222977,0.5703194818718067,UP,0.5109434723854065,0.4890565276145935
300,5,0.05,0.8,0.7,0.0,3.0,0.6726760417222977,0.5703194818718067,UP,0.5109434723854065,0.4890565276145935
200,5,0.01,0.6,1.0,0.0,3.0,0.6728712022304535,0.5550354456332576,DOWN,0.4960615932941437,0.5039384365081787
300,5,0.01,0.6,1.0,0.0,3.0,0.6728712022304535,0.5550354456332576,DOWN,0.4960615932941437,0.5039384365081787
100,5,0.03,0.8,1.0,0.0,3.0,0.6728749871253967,0.5737887838062055,DOWN,0.49326926469802856,0.5067307353019714
300,5,0.03,0.8,1.0,0.0,3.0,0.6728749871253967,0.5737887838062055,DOWN,0.49326926469802856,0.5067307353019714
200,5,0.03,0.8,1.0,0.0,3.0,0.6728749871253967,0.5737887838062055,DOWN,0.49326926469802856,0.5067307353019714
100,3,0.05,0.8,0.7,0.5,1.0,0.6729795634746552,0.5555424819212799,DOWN,0.4893892705440521,0.5106106996536255
200,3,0.05,0.8,0.7,0.5,1.0,0.6729795634746552,0.5555424819212799,DOWN,0.4893892705440521,0.5106106996536255
300,3,0.05,0.8,0.7,0.5,1.0,0.6729795634746552,0.5555424819212799,DOWN,0.4893892705440521,0.5106106996536255
200,7,0.01,0.6,0.7,0.5,1.0,0.6730333119630814,0.5613021659462776,DOWN,0.4640001058578491,0.5359998941421509
300,7,0.01,0.6,0.7,0.5,1.0,0.6730333119630814,0.5613021659462776,DOWN,0.4640001058578491,0.5359998941421509
300,5,0.05,0.6,0.7,0.5,3.0,0.6730692237615585,0.5574298516715349,UP,0.5028528571128845,0.4971471428871155
100,5,0.05,0.6,0.7,0.5,3.0,0.6730692237615585,0.5574298516715349,UP,0.5028528571128845,0.4971471428871155
200,5,0.05,0.6,0.7,0.5,3.0,0.6730692237615585,0.5574298516715349,UP,0.5028528571128845,0.4971471428871155
100,3,0.03,0.6,1.0,0.0,1.0,0.6730717420578003,0.5613062382227911,DOWN,0.4791897237300873,0.5208102464675903
300,3,0.03,0.6,1.0,0.0,1.0,0.6730717420578003,0.5613062382227911,DOWN,0.4791897237300873,0.5208102464675903
200,3,0.03,0.6,1.0,0.0,1.0,0.6730717420578003,0.5613062382227911,DOWN,0.4791897237300873,0.5208102464675903
200,5,0.01,0.6,1.0,0.5,3.0,0.6730893701314926,0.5569793266339337,DOWN,0.49725157022476196,0.502748429775238
300,5,0.01,0.6,1.0,0.5,3.0,0.6730893701314926,0.5569793266339337,DOWN,0.49725157022476196,0.502748429775238
100,7,0.01,0.6,0.7,0.5,1.0,0.6731057316064835,0.5602817577830123,DOWN,0.4640001058578491,0.5359998941421509
200,5,0.03,0.8,1.0,0.5,3.0,0.6731057614088058,0.5786701938975758,DOWN,0.4965810775756836,0.5034189224243164
100,5,0.03,0.8,1.0,0.5,3.0,0.6731057614088058,0.5786701938975758,DOWN,0.4965810775756836,0.5034189224243164
300,5,0.03,0.8,1.0,0.5,3.0,0.6731057614088058,0.5786701938975758,DOWN,0.4965810775756836,0.5034189224243164
100,5,0.03,0.6,1.0,0.0,1.0,0.6731653213500977,0.5708267453322792,DOWN,0.34110960364341736,0.6588903665542603
300,5,0.03,0.6,1.0,0.0,1.0,0.6731653213500977,0.5708267453322792,DOWN,0.34110960364341736,0.6588903665542603
200,5,0.03,0.6,1.0,0.0,1.0,0.6731653213500977,0.5708267453322792,DOWN,0.34110960364341736,0.6588903665542603
300,5,0.03,0.6,0.7,0.0,3.0,0.6731846928596497,0.5668174250356155,DOWN,0.42308729887008667,0.5769127011299133
200,5,0.03,0.6,0.7,0.0,3.0,0.6731846928596497,0.5668174250356155,DOWN,0.42308729887008667,0.5769127011299133
100,5,0.03,0.6,0.7,0.0,3.0,0.6731846928596497,0.5668174250356155,DOWN,0.42308729887008667,0.5769127011299133
100,5,0.03,0.6,0.7,0.5,3.0,0.6732027381658554,0.5695280887796665,DOWN,0.4239879250526428,0.5760120749473572
