n_estimators,max_depth,learning_rate,subsample,colsample_bytree,reg_alpha,reg_lambda,avg_logloss,avg_accuracy,prediction,up_prob,down_prob
100,7,0.03,1.0,0.7,0.0,3.0,0.703516885638237,0.4772493438081709,UP,0.542536199092865,0.457463800907135
300,7,0.01,0.6,0.7,0.5,3.0,0.7035350799560547,0.5159981275941832,UP,0.546634316444397,0.453365683555603
200,7,0.01,0.6,0.7,0.5,3.0,0.7035350799560547,0.5159981275941832,UP,0.546634316444397,0.453365683555603
100,7,0.05,0.8,1.0,0.5,3.0,0.703593373298645,0.49893814969217287,UP,0.5510529279708862,0.44894707202911377
200,7,0.05,0.8,1.0,0.5,3.0,0.703593373298645,0.49893814969217287,UP,0.5510529279708862,0.44894707202911377
300,7,0.05,0.8,1.0,0.5,3.0,0.703593373298645,0.49893814969217287,UP,0.5510529279708862,0.44894707202911377
200,7,0.05,0.6,0.7,0.0,3.0,0.7035934180021286,0.5226955500450812,UP,0.5437963604927063,0.4562036395072937
100,7,0.05,0.6,0.7,0.0,3.0,0.7035934180021286,0.5226955500450812,UP,0.5437963604927063,0.4562036395072937
300,7,0.05,0.6,0.7,0.0,3.0,0.7035934180021286,0.5226955500450812,UP,0.5437963604927063,0.4562036395072937
300,5,0.05,0.8,1.0,0.0,3.0,0.7036253660917282,0.4784892636617304,UP,0.5282593369483948,0.4717406630516052
200,5,0.05,0.8,1.0,0.0,3.0,0.7036253660917282,0.4784892636617304,UP,0.5282593369483948,0.4717406630516052
100,5,0.05,0.8,1.0,0.0,3.0,0.7036253660917282,0.4784892636617304,UP,0.5282593369483948,0.4717406630516052
100,3,0.03,1.0,0.7,0.5,3.0,0.7037107050418854,0.5179564382523404,UP,0.5563753843307495,0.4436246156692505
300,3,0.03,1.0,0.7,0.5,3.0,0.7037107050418854,0.5179564382523404,UP,0.5563753843307495,0.4436246156692505
200,3,0.03,1.0,0.7,0.5,3.0,0.7037107050418854,0.5179564382523404,UP,0.5563753843307495,0.4436246156692505
300,3,0.03,1.0,0.7,0.0,3.0,0.7037733346223831,0.5240354468111887,UP,0.5202558040618896,0.47974419593811035
200,3,0.03,1.0,0.7,0.0,3.0,0.7037733346223831,0.5240354468111887,UP,0.5202558040618896,0.47974419593811035
100,3,0.05,1.0,0.7,0.0,3.0,0.7038192003965378,0.5073052896516049,UP,0.6128321290016174,0.38716787099838257
300,3,0.05,1.0,0.7,0.0,3.0,0.7038192003965378,0.5073052896516049,UP,0.6128321290016174,0.38716787099838257
200,3,0.05,1.0,0.7,0.0,3.0,0.7038192003965378,0.5073052896516049,UP,0.6128321290016174,0.38716787099838257
300,7,0.01,0.6,1.0,0.5,1.0,0.7038196474313736,0.526864690367316,UP,0.5361877679824829,0.4638122320175171
200,7,0.01,0.6,1.0,0.5,1.0,0.7038196474313736,0.526864690367316,UP,0.5361877679824829,0.4638122320175171
200,3,0.01,0.6,0.7,0.5,1.0,0.7038621455430984,0.5199539151236608,UP,0.5291726589202881,0.4708273410797119
300,3,0.01,0.6,0.7,0.5,1.0,0.7038621455430984,0.5199539151236608,UP,0.5291726589202881,0.4708273410797119
300,3,0.01,0.6,0.7,0.0,1.0,0.7039385139942169,0.519358176407653,UP,0.5242512822151184,0.4757487177848816
200,3,0.01,0.6,0.7,0.0,1.0,0.7039385139942169,0.519358176407653,UP,0.5242512822151184,0.4757487177848816
100,5,0.01,0.6,1.0,0.0,1.0,0.7039451003074646,0.5299979874203676,DOWN,0.4913797378540039,0.5086202621459961
300,5,0.05,0.6,0.7,0.5,3.0,0.7039887458086014,0.5175699295698094,UP,0.6441988945007324,0.3558011054992676
100,5,0.05,0.6,0.7,0.5,3.0,0.7039887458086014,0.5175699295698094,UP,0.6441988945007324,0.3558011054992676
200,5,0.05,0.6,0.7,0.5,3.0,0.7039887458086014,0.5175699295698094,UP,0.6441988945007324,0.3558011054992676
100,7,0.01,0.6,1.0,0.5,1.0,0.7040489464998245,0.526864690367316,UP,0.5361877679824829,0.4638122320175171
100,5,0.01,0.6,0.7,0.0,1.0,0.7041547298431396,0.5204373086492797,UP,0.5344201326370239,0.4655798673629761
300,7,0.01,0.6,1.0,0.0,3.0,0.7041931599378586,0.5055582704065646,UP,0.5147668123245239,0.4852331876754761
200,7,0.01,0.6,1.0,0.0,3.0,0.7041931599378586,0.5055582704065646,UP,0.5147668123245239,0.4852331876754761
100,7,0.01,0.6,1.0,0.0,1.0,0.7042240500450134,0.5261246550764965,UP,0.5264115333557129,0.4735884666442871
300,5,0.05,0.6,1.0,0.5,1.0,0.7042556256055832,0.48719240850250944,UP,0.5098810791969299,0.49011892080307007
100,5,0.05,0.6,1.0,0.5,1.0,0.7042556256055832,0.48719240850250944,UP,0.5098810791969299,0.49011892080307007
200,5,0.05,0.6,1.0,0.5,1.0,0.7042556256055832,0.48719240850250944,UP,0.5098810791969299,0.49011892080307007
100,5,0.03,0.6,0.7,0.0,3.0,0.7043109387159348,0.5044811995445782,UP,0.5893449187278748,0.41065508127212524
300,5,0.03,0.6,0.7,0.0,3.0,0.7043109387159348,0.5044811995445782,UP,0.5893449187278748,0.41065508127212524
200,5,0.03,0.6,0.7,0.0,3.0,0.7043109387159348,0.5044811995445782,UP,0.5893449187278748,0.41065508127212524
100,5,0.01,0.6,0.7,0.0,3.0,0.7043147087097168,0.4990783235077042,UP,0.5624438524246216,0.4375561475753784
300,3,0.05,0.8,0.7,0.0,1.0,0.7043583393096924,0.5226223710678553,UP,0.5344138145446777,0.46558618545532227
200,3,0.05,0.8,0.7,0.0,1.0,0.7043583393096924,0.5226223710678553,UP,0.5344138145446777,0.46558618545532227
100,3,0.05,0.8,0.7,0.0,1.0,0.7043583393096924,0.5226223710678553,UP,0.5344138145446777,0.46558618545532227
100,3,0.03,1.0,0.7,0.0,3.0,0.7044077068567276,0.5254722284203841,UP,0.5285475254058838,0.4714524745941162
200,3,0.05,1.0,0.7,0.5,1.0,0.7044136822223663,0.5134224337337963,DOWN,0.41814976930618286,0.5818502306938171
300,3,0.05,1.0,0.7,0.5,1.0,0.7044136822223663,0.5134224337337963,DOWN,0.41814976930618286,0.5818502306938171
100,3,0.05,1.0,0.7,0.5,1.0,0.7044136822223663,0.5134224337337963,DOWN,0.41814976930618286,0.5818502306938171
200,7,0.03,0.8,0.7,0.0,3.0,0.7045038640499115,0.5138512006989507,DOWN,0.4908474385738373,0.5091525316238403
300,7,0.03,0.8,0.7,0.0,3.0,0.7045038640499115,0.5138512006989507,DOWN,0.4908474385738373,0.5091525316238403
100,7,0.03,0.8,0.7,0.0,3.0,0.7045038640499115,0.5138512006989507,DOWN,0.4908474385738373,0.5091525316238403
100,7,0.01,0.6,0.7,0.0,3.0,0.7046319544315338,0.5224636448355625,UP,0.5506799817085266,0.4493200182914734
200,3,0.05,0.8,1.0,0.5,3.0,0.704687237739563,0.491220344319393,UP,0.6262428164482117,0.37375718355178833
100,3,0.05,0.8,1.0,0.5,3.0,0.704687237739563,0.491220344319393,UP,0.6262428164482117,0.37375718355178833
300,3,0.05,0.8,1.0,0.5,3.0,0.704687237739563,0.491220344319393,UP,0.6262428164482117,0.37375718355178833
200,3,0.03,0.8,1.0,0.0,1.0,0.7048323154449463,0.49828160027678015,UP,0.5397422313690186,0.46025776863098145
100,3,0.03,0.8,1.0,0.0,1.0,0.7048323154449463,0.49828160027678015,UP,0.5397422313690186,0.46025776863098145
300,3,0.03,0.8,1.0,0.0,1.0,0.7048323154449463,0.49828160027678015,UP,0.5397422313690186,0.46025776863098145
200,7,0.03,0.6,1.0,0.0,3.0,0.7048749774694443,0.5033288883257255,UP,0.5250159502029419,0.4749840497970581
300,7,0.03,0.6,1.0,0.0,3.0,0.7048749774694443,0.5033288883257255,UP,0.5250159502029419,0.4749840497970581
100,7,0.03,0.6,1.0,0.0,3.0,0.7048749774694443,0.5033288883257255,UP,0.5250159502029419,0.4749840497970581
100,5,0.01,0.6,0.7,0.5,1.0,0.7049448788166046,0.5119774066060403,UP,0.5470644235610962,0.4529355764389038
300,7,0.01,0.8,0.7,0.0,3.0,0.704968050122261,0.50711770410435,UP,0.5244587659835815,0.47554123401641846
200,7,0.01,0.8,0.7,0.0,3.0,0.704968050122261,0.50711770410435,UP,0.5244587659835815,0.47554123401641846
300,5,0.01,0.6,0.7,0.5,3.0,0.7049707323312759,0.5145046580448832,UP,0.5494694709777832,0.4505305290222168
200,5,0.01,0.6,0.7,0.5,3.0,0.7049707323312759,0.5145046580448832,UP,0.5494694709777832,0.4505305290222168
100,5,0.01,0.6,0.7,0.5,3.0,0.7049707323312759,0.5145046580448832,UP,0.5494694709777832,0.4505305290222168
100,7,0.01,0.6,1.0,0.5,3.0,0.7050710618495941,0.5140882593575697,UP,0.5209789276123047,0.4790210723876953
200,3,0.01,0.8,0.7,0.5,1.0,0.705193966627121,0.5072310799845591,UP,0.5397521257400513,0.46024787425994873
300,3,0.01,0.8,0.7,0.5,1.0,0.705193966627121,0.5072310799845591,UP,0.5397521257400513,0.46024787425994873
100,7,0.05,0.8,1.0,0.0,1.0,0.7052924185991287,0.4841642418111063,UP,0.5068036913871765,0.4931963086128235
300,7,0.05,0.8,1.0,0.0,1.0,0.7052924185991287,0.4841642418111063,UP,0.5068036913871765,0.4931963086128235
200,7,0.05,0.8,1.0,0.0,1.0,0.7052924185991287,0.4841642418111063,UP,0.5068036913871765,0.4931963086128235
100,7,0.01,0.8,0.7,0.0,1.0,0.7053110301494598,0.49866604757967103,UP,0.526750385761261,0.473249614238739
200,7,0.01,0.8,0.7,0.0,1.0,0.7053110301494598,0.49866604757967103,UP,0.526750385761261,0.473249614238739
300,7,0.01,0.8,0.7,0.0,1.0,0.7053110301494598,0.49866604757967103,UP,0.526750385761261,0.473249614238739
100,7,0.03,1.0,0.7,0.5,3.0,0.7053252011537552,0.48539694683592527,UP,0.5089218616485596,0.49107813835144043
200,7,0.03,1.0,0.7,0.5,3.0,0.7053252011537552,0.48539694683592527,UP,0.5089218616485596,0.49107813835144043
300,7,0.03,1.0,0.7,0.5,3.0,0.7053252011537552,0.48539694683592527,UP,0.5089218616485596,0.49107813835144043
300,3,0.03,0.8,1.0,0.0,3.0,0.7054709941148758,0.4866121301338029,UP,0.6208049058914185,0.37919509410858154
200,3,0.03,0.8,1.0,0.0,3.0,0.7054709941148758,0.4866121301338029,UP,0.6208049058914185,0.37919509410858154
100,3,0.01,0.6,0.7,0.5,1.0,0.7055171728134155,0.5199539151236608,UP,0.5291726589202881,0.4708273410797119
200,3,0.01,0.6,0.7,0.0,3.0,0.7056153863668442,0.5153457009380707,UP,0.5432143211364746,0.4567856788635254
300,3,0.01,0.6,0.7,0.0,3.0,0.7056153863668442,0.5153457009380707,UP,0.5432143211364746,0.4567856788635254
200,5,0.05,0.6,0.7,0.0,3.0,0.7056370377540588,0.49140792986664805,UP,0.6117971539497375,0.38820284605026245
100,5,0.05,0.6,0.7,0.0,3.0,0.7056370377540588,0.49140792986664805,UP,0.6117971539497375,0.38820284605026245
300,5,0.05,0.6,0.7,0.0,3.0,0.7056370377540588,0.49140792986664805,UP,0.6117971539497375,0.38820284605026245
100,3,0.01,0.6,0.7,0.0,1.0,0.7056933641433716,0.519358176407653,UP,0.5242512822151184,0.4757487177848816
300,3,0.03,0.6,1.0,0.5,1.0,0.7057003378868103,0.4937022454061524,UP,0.5261231064796448,0.4738768935203552
200,3,0.03,0.6,1.0,0.5,1.0,0.7057003378868103,0.4937022454061524,UP,0.5261231064796448,0.4738768935203552
100,3,0.03,0.6,1.0,0.5,1.0,0.7057003378868103,0.4937022454061524,UP,0.5261231064796448,0.4738768935203552
100,3,0.03,0.8,1.0,0.0,3.0,0.7057265043258667,0.4909224749613891,UP,0.6051955223083496,0.3948044776916504
100,7,0.01,0.6,0.7,0.5,3.0,0.7057951539754868,0.510916826781175,UP,0.546634316444397,0.453365683555603
200,3,0.05,1.0,0.7,0.5,3.0,0.7059171795845032,0.5088647233493901,UP,0.6307079195976257,0.36929208040237427
300,3,0.05,1.0,0.7,0.5,3.0,0.7059171795845032,0.5088647233493901,UP,0.6307079195976257,0.36929208040237427
100,3,0.05,1.0,0.7,0.5,3.0,0.7059171795845032,0.5088647233493901,UP,0.6307079195976257,0.36929208040237427
100,3,0.05,0.6,1.0,0.0,3.0,0.7059404253959656,0.511924841425216,UP,0.5026283264160156,0.4973716735839844
200,3,0.05,0.6,1.0,0.0,3.0,0.7059404253959656,0.511924841425216,UP,0.5026283264160156,0.4973716735839844
300,3,0.05,0.6,1.0,0.0,3.0,0.7059404253959656,0.511924841425216,UP,0.5026283264160156,0.4973716735839844
100,7,0.01,0.6,1.0,0.0,3.0,0.7059690654277802,0.5014932297561582,UP,0.5147668123245239,0.4852331876754761
300,7,0.03,0.6,1.0,0.5,1.0,0.7059961706399918,0.5057571935418407,UP,0.5369178056716919,0.4630821943283081
200,7,0.03,0.6,1.0,0.5,1.0,0.7059961706399918,0.5057571935418407,UP,0.5369178056716919,0.4630821943283081
100,7,0.03,0.6,1.0,0.5,1.0,0.7059961706399918,0.5057571935418407,UP,0.5369178056716919,0.4630821943283081
100,5,0.03,0.6,1.0,0.0,3.0,0.706108808517456,0.5051459944785315,UP,0.5050186514854431,0.4949813485145569
200,5,0.03,0.6,1.0,0.0,3.0,0.706108808517456,0.5051459944785315,UP,0.5050186514854431,0.4949813485145569
300,5,0.03,0.6,1.0,0.0,3.0,0.706108808517456,0.5051459944785315,UP,0.5050186514854431,0.4949813485145569
200,5,0.03,1.0,0.7,0.5,3.0,0.7061262726783752,0.46797828887652626,UP,0.5245632529258728,0.4754367470741272
100,5,0.03,1.0,0.7,0.5,3.0,0.7061262726783752,0.46797828887652626,UP,0.5245632529258728,0.4754367470741272
300,5,0.03,1.0,0.7,0.5,3.0,0.7061262726783752,0.46797828887652626,UP,0.5245632529258728,0.4754367470741272
100,3,0.01,0.8,0.7,0.5,1.0,0.7061757892370224,0.5057942983753636,UP,0.5364030599594116,0.4635969400405884
200,3,0.01,1.0,0.7,0.0,1.0,0.7062017023563385,0.4875985002916221,UP,0.5177252292633057,0.48227477073669434
300,3,0.01,1.0,0.7,0.0,1.0,0.7062017023563385,0.4875985002916221,UP,0.5177252292633057,0.48227477073669434
100,7,0.01,0.8,0.7,0.0,3.0,0.7063067853450775,0.50711770410435,UP,0.5244587659835815,0.47554123401641846
300,3,0.01,1.0,0.7,0.5,1.0,0.7065520137548447,0.4799755183822898,UP,0.522318959236145,0.477681040763855
200,3,0.01,1.0,0.7,0.5,1.0,0.7065520137548447,0.4799755183822898,UP,0.522318959236145,0.477681040763855
200,5,0.03,0.8,1.0,0.5,1.0,0.7066305726766586,0.5008737851742884,UP,0.546283483505249,0.453716516494751
100,5,0.03,0.8,1.0,0.5,1.0,0.7066305726766586,0.5008737851742884,UP,0.546283483505249,0.453716516494751
300,5,0.03,0.8,1.0,0.5,1.0,0.7066305726766586,0.5008737851742884,UP,0.546283483505249,0.453716516494751
200,5,0.05,0.6,1.0,0.5,3.0,0.7066741734743118,0.5166402473520948,DOWN,0.4372986853122711,0.5627013444900513
300,5,0.05,0.6,1.0,0.5,3.0,0.7066741734743118,0.5166402473520948,DOWN,0.4372986853122711,0.5627013444900513
100,5,0.05,0.6,1.0,0.5,3.0,0.7066741734743118,0.5166402473520948,DOWN,0.4372986853122711,0.5627013444900513
100,7,0.05,1.0,0.7,0.5,1.0,0.7066780179738998,0.49807546231276356,UP,0.5117365717887878,0.48826342821121216
200,7,0.05,1.0,0.7,0.5,1.0,0.7066780179738998,0.49807546231276356,UP,0.5117365717887878,0.48826342821121216
300,7,0.05,1.0,0.7,0.5,1.0,0.7066780179738998,0.49807546231276356,UP,0.5117365717887878,0.48826342821121216
200,7,0.03,0.8,1.0,0.0,1.0,0.7066836953163147,0.4734059014690821,UP,0.5140820741653442,0.48591792583465576
300,7,0.03,0.8,1.0,0.0,1.0,0.7066836953163147,0.4734059014690821,UP,0.5140820741653442,0.48591792583465576
100,7,0.03,0.8,1.0,0.0,1.0,0.7066836953163147,0.4734059014690821,UP,0.5140820741653442,0.48591792583465576
100,3,0.01,0.6,0.7,0.0,3.0,0.7069026380777359,0.5112806602876643,UP,0.5432143211364746,0.4567856788635254
200,5,0.01,0.8,1.0,0.0,1.0,0.7069380283355713,0.4921685789538691,UP,0.5213543772697449,0.4786456227302551
300,5,0.01,0.8,1.0,0.0,1.0,0.7069380283355713,0.4921685789538691,UP,0.5213543772697449,0.4786456227302551
200,3,0.01,0.6,0.7,0.5,3.0,0.7070520371198654,0.5124721377196799,UP,0.5366531014442444,0.4633468985557556
300,3,0.01,0.6,0.7,0.5,3.0,0.7070520371198654,0.5124721377196799,UP,0.5366531014442444,0.4633468985557556
200,3,0.03,1.0,0.7,0.0,1.0,0.7071793228387833,0.4982558330312781,UP,0.5250895023345947,0.4749104976654053
100,3,0.03,1.0,0.7,0.0,1.0,0.7071793228387833,0.4982558330312781,UP,0.5250895023345947,0.4749104976654053
300,3,0.03,1.0,0.7,0.0,1.0,0.7071793228387833,0.4982558330312781,UP,0.5250895023345947,0.4749104976654053
200,3,0.01,1.0,0.7,0.5,3.0,0.7071930766105652,0.4819997931889324,UP,0.5251305103302002,0.4748694896697998
300,3,0.01,1.0,0.7,0.5,3.0,0.7071930766105652,0.4819997931889324,UP,0.5251305103302002,0.4748694896697998
300,3,0.05,1.0,1.0,0.0,3.0,0.7072561830282211,0.5299454222395434,UP,0.5592408180236816,0.44075918197631836
200,3,0.05,1.0,1.0,0.0,3.0,0.7072561830282211,0.5299454222395434,UP,0.5592408180236816,0.44075918197631836
100,3,0.05,1.0,1.0,0.0,3.0,0.7072561830282211,0.5299454222395434,UP,0.5592408180236816,0.44075918197631836
300,7,0.01,0.8,0.7,0.5,1.0,0.7074390202760696,0.5136275410079928,UP,0.5224193930625916,0.47758060693740845
200,7,0.01,0.8,0.7,0.5,1.0,0.7074390202760696,0.5136275410079928,UP,0.5224193930625916,0.47758060693740845
100,7,0.01,0.8,0.7,0.5,1.0,0.7074390202760696,0.5136275410079928,UP,0.5224193930625916,0.47758060693740845
100,5,0.01,0.8,0.7,0.5,3.0,0.7075043022632599,0.5199539151236608,UP,0.5179433226585388,0.4820566773414612
200,5,0.01,0.8,0.7,0.5,3.0,0.7075043022632599,0.5199539151236608,UP,0.5179433226585388,0.4820566773414612
300,5,0.01,0.8,0.7,0.5,3.0,0.7075043022632599,0.5199539151236608,UP,0.5179433226585388,0.4820566773414612
200,5,0.03,0.8,1.0,0.0,1.0,0.7076711058616638,0.47340796284872233,UP,0.5140820741653442,0.48591792583465576
100,5,0.03,0.8,1.0,0.0,1.0,0.7076711058616638,0.47340796284872233,UP,0.5140820741653442,0.48591792583465576
300,5,0.03,0.8,1.0,0.0,1.0,0.7076711058616638,0.47340796284872233,UP,0.5140820741653442,0.48591792583465576
300,3,0.03,1.0,1.0,0.0,1.0,0.7076742053031921,0.4875737637359401,UP,0.5250895023345947,0.4749104976654053
200,3,0.03,1.0,1.0,0.0,1.0,0.7076742053031921,0.4875737637359401,UP,0.5250895023345947,0.4749104976654053
100,3,0.03,1.0,1.0,0.0,1.0,0.7076742053031921,0.4875737637359401,UP,0.5250895023345947,0.4749104976654053
300,5,0.03,0.8,1.0,0.0,3.0,0.7078955322504044,0.5001337498834689,UP,0.5560151934623718,0.4439848065376282
200,5,0.03,0.8,1.0,0.0,3.0,0.7078955322504044,0.5001337498834689,UP,0.5560151934623718,0.4439848065376282
100,5,0.03,0.8,1.0,0.0,3.0,0.7078955322504044,0.5001337498834689,UP,0.5560151934623718,0.4439848065376282
300,3,0.05,1.0,0.7,0.0,1.0,0.7079029083251953,0.48505475781565777,UP,0.5251575112342834,0.47484248876571655
200,3,0.05,1.0,0.7,0.0,1.0,0.7079029083251953,0.48505475781565777,UP,0.5251575112342834,0.47484248876571655
100,3,0.05,1.0,0.7,0.0,1.0,0.7079029083251953,0.48505475781565777,UP,0.5251575112342834,0.47484248876571655
100,3,0.03,0.8,1.0,0.5,1.0,0.7079543918371201,0.47157848841807537,UP,0.5331462025642395,0.4668537974357605
300,3,0.03,0.8,1.0,0.5,1.0,0.7079543918371201,0.47157848841807537,UP,0.5331462025642395,0.4668537974357605
200,3,0.03,0.8,1.0,0.5,1.0,0.7079543918371201,0.47157848841807537,UP,0.5331462025642395,0.4668537974357605
300,3,0.01,0.6,1.0,0.0,3.0,0.7079753875732422,0.4965778700041833,UP,0.5509218573570251,0.44907814264297485
200,3,0.01,0.6,1.0,0.0,3.0,0.7079753875732422,0.4965778700041833,UP,0.5509218573570251,0.44907814264297485
200,5,0.01,0.6,1.0,0.5,1.0,0.7080276608467102,0.5083442249902483,UP,0.5288995504379272,0.47110044956207275
300,5,0.01,0.6,1.0,0.5,1.0,0.7080276608467102,0.5083442249902483,UP,0.5288995504379272,0.47110044956207275
100,5,0.01,0.6,1.0,0.5,1.0,0.7080276608467102,0.5083442249902483,UP,0.5288995504379272,0.47110044956207275
200,3,0.01,0.8,0.7,0.0,3.0,0.7081720679998398,0.48520833059885016,UP,0.5285923480987549,0.4714076519012451
300,3,0.01,0.8,0.7,0.0,3.0,0.7081720679998398,0.48520833059885016,UP,0.5285923480987549,0.4714076519012451
100,3,0.01,0.8,0.7,0.0,3.0,0.7081720679998398,0.48520833059885016,UP,0.5285923480987549,0.4714076519012451
100,3,0.01,1.0,0.7,0.0,1.0,0.7081734836101532,0.4713383376899961,UP,0.5177252292633057,0.48227477073669434
100,3,0.01,1.0,0.7,0.5,1.0,0.7082113176584244,0.47286169724407845,UP,0.522318959236145,0.477681040763855
200,5,0.03,0.8,1.0,0.5,3.0,0.708227813243866,0.4802115463510888,UP,0.5281974673271179,0.4718025326728821
100,5,0.03,0.8,1.0,0.5,3.0,0.708227813243866,0.4802115463510888,UP,0.5281974673271179,0.4718025326728821
300,5,0.03,0.8,1.0,0.5,3.0,0.708227813243866,0.4802115463510888,UP,0.5281974673271179,0.4718025326728821
100,3,0.01,0.6,1.0,0.0,3.0,0.7082660049200058,0.4922675251765971,UP,0.5525150895118713,0.44748491048812866
300,3,0.01,0.8,0.7,0.5,3.0,0.7083680927753448,0.4808979857712639,UP,0.5283031463623047,0.4716968536376953
200,3,0.01,0.8,0.7,0.5,3.0,0.7083680927753448,0.4808979857712639,UP,0.5283031463623047,0.4716968536376953
100,3,0.01,0.8,0.7,0.5,3.0,0.7083680927753448,0.4808979857712639,UP,0.5283031463623047,0.4716968536376953
100,5,0.01,0.6,1.0,0.5,3.0,0.7083899080753326,0.4844899397942524,UP,0.5213112831115723,0.47868871688842773
200,5,0.01,0.6,1.0,0.5,3.0,0.7083899080753326,0.4844899397942524,UP,0.5213112831115723,0.47868871688842773
300,5,0.01,0.6,1.0,0.5,3.0,0.7083899080753326,0.4844899397942524,UP,0.5213112831115723,0.47868871688842773
100,3,0.01,0.6,0.7,0.5,3.0,0.7084475010633469,0.5134883978822816,UP,0.5366531014442444,0.4633468985557556
200,3,0.03,1.0,1.0,0.5,3.0,0.708447739481926,0.5124504932334581,UP,0.5249873995780945,0.4750126004219055
100,3,0.03,1.0,1.0,0.5,3.0,0.708447739481926,0.5124504932334581,UP,0.5249873995780945,0.4750126004219055
300,3,0.03,1.0,1.0,0.5,3.0,0.708447739481926,0.5124504932334581,UP,0.5249873995780945,0.4750126004219055
300,3,0.03,1.0,1.0,0.5,1.0,0.7085123807191849,0.49163880438634655,UP,0.5249873995780945,0.4750126004219055
100,3,0.03,1.0,1.0,0.5,1.0,0.7085123807191849,0.49163880438634655,UP,0.5249873995780945,0.4750126004219055
200,3,0.03,1.0,1.0,0.5,1.0,0.7085123807191849,0.49163880438634655,UP,0.5249873995780945,0.4750126004219055
200,3,0.01,0.6,1.0,0.5,3.0,0.708519920706749,0.4867739484355559,UP,0.551503598690033,0.44849640130996704
300,3,0.01,0.6,1.0,0.5,3.0,0.708519920706749,0.4867739484355559,UP,0.551503598690033,0.44849640130996704
300,5,0.01,0.8,0.7,0.0,3.0,0.7085225433111191,0.5115177189462833,UP,0.5179223418235779,0.4820776581764221
200,5,0.01,0.8,0.7,0.0,3.0,0.7085225433111191,0.5115177189462833,UP,0.5179223418235779,0.4820776581764221
100,5,0.01,0.8,0.7,0.0,3.0,0.7085225433111191,0.5115177189462833,UP,0.5179223418235779,0.4820776581764221
100,5,0.01,0.6,1.0,0.0,3.0,0.7086251378059387,0.4682606978872289,UP,0.5199316143989563,0.4800683856010437
200,5,0.01,0.6,1.0,0.0,3.0,0.7086251378059387,0.4682606978872289,UP,0.5199316143989563,0.4800683856010437
300,5,0.01,0.6,1.0,0.0,3.0,0.7086251378059387,0.4682606978872289,UP,0.5199316143989563,0.4800683856010437
100,3,0.01,1.0,0.7,0.0,3.0,0.7086338549852371,0.47285963586443824,UP,0.5241212248802185,0.4758787751197815
200,3,0.01,1.0,0.7,0.0,3.0,0.7086338549852371,0.47285963586443824,UP,0.5241212248802185,0.4758787751197815
300,3,0.01,1.0,0.7,0.0,3.0,0.7086338549852371,0.47285963586443824,UP,0.5241212248802185,0.4758787751197815
200,7,0.05,1.0,0.7,0.5,3.0,0.7086557447910309,0.5032691083161608,DOWN,0.47664669156074524,0.5233533382415771
100,7,0.05,1.0,0.7,0.5,3.0,0.7086557447910309,0.5032691083161608,DOWN,0.47664669156074524,0.5233533382415771
300,7,0.05,1.0,0.7,0.5,3.0,0.7086557447910309,0.5032691083161608,DOWN,0.47664669156074524,0.5233533382415771
200,5,0.01,1.0,0.7,0.0,1.0,0.7086566537618637,0.46932024702227393,UP,0.5218396782875061,0.4781603217124939
100,5,0.01,1.0,0.7,0.0,1.0,0.7086566537618637,0.46932024702227393,UP,0.5218396782875061,0.4781603217124939
300,5,0.01,1.0,0.7,0.0,1.0,0.7086566537618637,0.46932024702227393,UP,0.5218396782875061,0.4781603217124939
200,3,0.05,1.0,1.0,0.5,1.0,0.708745151758194,0.496724227958635,UP,0.5249873995780945,0.4750126004219055
100,3,0.05,1.0,1.0,0.5,1.0,0.708745151758194,0.496724227958635,UP,0.5249873995780945,0.4750126004219055
300,3,0.05,1.0,1.0,0.5,1.0,0.708745151758194,0.496724227958635,UP,0.5249873995780945,0.4750126004219055
300,5,0.05,0.8,1.0,0.0,1.0,0.7087489813566208,0.49538020843324715,UP,0.5277637839317322,0.4722362160682678
100,5,0.05,0.8,1.0,0.0,1.0,0.7087489813566208,0.49538020843324715,UP,0.5277637839317322,0.4722362160682678
200,5,0.05,0.8,1.0,0.0,1.0,0.7087489813566208,0.49538020843324715,UP,0.5277637839317322,0.4722362160682678
200,7,0.01,1.0,0.7,0.0,3.0,0.7087579518556595,0.4737408756606091,UP,0.5255290269851685,0.47447097301483154
100,7,0.01,1.0,0.7,0.0,3.0,0.7087579518556595,0.4737408756606091,UP,0.5255290269851685,0.47447097301483154
300,7,0.01,1.0,0.7,0.0,3.0,0.7087579518556595,0.4737408756606091,UP,0.5255290269851685,0.47447097301483154
100,3,0.01,0.8,0.7,0.0,1.0,0.7087676972150803,0.4931611332506089,UP,0.5180176496505737,0.48198235034942627
300,3,0.01,0.8,0.7,0.0,1.0,0.7087676972150803,0.4931611332506089,UP,0.5180176496505737,0.48198235034942627
200,3,0.01,0.8,0.7,0.0,1.0,0.7087676972150803,0.4931611332506089,UP,0.5180176496505737,0.48198235034942627
200,7,0.01,0.8,0.7,0.5,3.0,0.708803728222847,0.48899199292837403,UP,0.5156661868095398,0.4843338131904602
300,7,0.01,0.8,0.7,0.5,3.0,0.708803728222847,0.48899199292837403,UP,0.5156661868095398,0.4843338131904602
100,7,0.01,0.8,0.7,0.5,3.0,0.708803728222847,0.48899199292837403,UP,0.5156661868095398,0.4843338131904602
